tableware,indoor,plate,platter,kitchen utensil,food,dishware,spoon,drink,bowl,957836,Black,Grey
text,menu,fast food,person,clothing,bottle,restaurant,soft drink,people,woman,B53316,Black,Brown
indoor,table,ceiling,floor,kitchen & dining room table,chair,room,dining,wooden,coffee table,B14C1A,Brown,Brown
indoor,ceiling,table,wall,floor,chair,room,kitchen & dining room table,restaurant,living,8E643D,Black,Black
table,indoor,restaurant,bar,chair,kitchen & dining room table,ceiling,floor,room,coffee table,0EABBD,Black,Black
indoor,bottle,ceiling,food,menu,drinking establishment,shop,drink,wine,text,A78924,Black,Black
chair,indoor,table,ceiling,room,living,hotel,building,text,couch,A1632A,Black,Brown
furniture,floor,chair,table,indoor,vase,couch,room,coffee table,fireplace,C47807,Brown,Brown
indoor,bottle,shelf,ceiling,drink,text,wine,restaurant,drinking establishment,liquor store,9E3C2D,Brown,Brown
indoor,bottle,ceiling,drink,wine,drinking establishment,bar,counter,food,cafe,B48317,Black,Brown
text,table,indoor,bottle,chair,kitchen & dining room table,ceiling,shelf,menu,drinking establishment,C0840B,Brown,Brown
indoor,furniture,text,shelf,book,bookcase,table,chair,desk,ceiling,A63625,Grey,Grey
indoor,table,floor,kitchen & dining room table,ceiling,chair,room,coffee table,bottle,menu,63432D,Black,Black
wine,person,table,indoor,wine glass,glasses,cocktail,glass,drink,bar,C0720B,Black,Black
furniture,indoor,table,menu,floor,chair,kitchen & dining room table,text,bottle,room,B49117,Black,Brown
shelf,indoor,bottle,text,ceiling,wine,filled,drinking establishment,full,liquor store,2D1404,Brown,Brown
bottle,indoor,drink,shelf,drinking establishment,text,wine,beer,soft drink,food,B63315,Black,Black
bottle,indoor,restaurant,drink,furniture,wine,text,bar,drinking establishment,table,A56C26,Brown,Brown
indoor,floor,text,ceiling,restaurant,bar,bottle,food,menu,fast food,B34910,Brown,Brown
person,clothing,indoor,woman,man,group,human face,drink,bar,people,945037,Black,Brown
bottle,indoor,text,furniture,ceiling,table,drink,food,restaurant,drinking establishment,B38818,Black,Black
furniture,text,chair,floor,indoor,kitchen & dining room table,coffee table,restaurant,bar,curtain,BB7810,Red,Red
indoor,ceiling,floor,person,clothing,fast food,restaurant,menu,table,food,B77414,Black,Brown
person,restaurant,table,furniture,clothing,chair,bar,menu,fast food,kitchen & dining room table,C0990B,Brown,Brown
indoor,text,restaurant,bottle,countertop,bar,cabinetry,furniture,menu,food,A36C28,Black,Black
drink,wine glass,wine,indoor,cocktail,bottle,ceiling,soft drink,tableware,glass,A62E25,Black,White
furniture,ceiling,table,floor,chair,indoor,kitchen & dining room table,restaurant,dark,coffee table,A58226,Black,Black
indoor,drink,bottle,wine,beer,drinking establishment,ceiling,bar,alcohol,lots,B54516,Black,Brown
ceiling,indoor,table,floor,kitchen & dining room table,interior,chair,hotel,countertop,cabinetry,956E36,Grey,Grey
furniture,indoor,book,table,bookcase,chair,room,shelf,vase,coffee table,BB8810,Brown,Brown
indoor,floor,furniture,bottle,table,kitchen & dining room table,ceiling,text,chair,cabinetry,1E69AD,Black,Black
indoor,ceiling,bottle,person,clothing,text,man,furniture,table,food,C69505,Black,Black
indoor,ceiling,bottle,person,floor,drink,text,clothing,cafe,food,A63725,Brown,Brown
restaurant,clothing,furniture,bar,indoor,table,chair,person,ceiling,man,A26F29,Black,Black
table,indoor,cup,sitting,food,cocktail,beer,wine glass,soft drink,bar,C07F0B,Black,Black
ceiling,bottle,indoor,furniture,drink,kitchen & dining room table,table,drinking establishment,bar,wine,AD7F1E,Black,Black
bottle,indoor,table,ceiling,restaurant,drink,drinking establishment,tavern,food,pub,A87523,Black,Brown
table,indoor,floor,chair,ceiling,dining,kitchen & dining room table,building,cabinetry,wooden,BD260D,Brown,Black
indoor,bottle,ceiling,furniture,kitchen & dining room table,kitchen,chair,drink,drinking establishment,menu,B23A19,Black,Brown
table,chair,kitchen & dining room table,bar,indoor,coffee table,cafe,building,dining,restaurant,0FB3BC,Black,Brown
fast food,indoor,snack,food,restaurant,counter,text,delicious,menu,buffet,A99322,Brown,Brown
plate,food,table,grass,fast food,outdoor,snack,filled,many,full,B58E16,White,White
indoor,ceiling,fast food,food,kitchen,floor,snack,person,preparing,vegetable,B79414,Brown,Brown
plate,seafood,table,food,shellfish,crab,lobster,crustacean,fast food,shrimp,BB3910,White,White
food,fast food,table,tree,window,plate,vegetable,snack,outdoor,meal,7A382A,White,Black
indoor,table,floor,countertop,restaurant,tableware,kitchen & dining room table,food,cabinetry,sink,4C6118,Brown,Brown
food,fast food,indoor,snack,dessert,text,pastry,baked goods,meal,menu,B38C18,Black,Black
food,table,fast food,indoor,restaurant,tableware,meal,snack,cafe,dinner,B68315,White,Brown
indoor,floor,window,ceiling,food,kitchen,furniture,counter,building,text,996A32,Grey,Grey
ceiling,indoor,table,chair,hotel,room,kitchen & dining room table,text,desk,scene,C0190B,Brown,Brown
indoor,floor,table,chair,room,ceiling,interior,kitchen & dining room table,scene,hotel,9A5931,White,Brown
indoor,fast food,food,restaurant,snack,kitchen,ceiling,cafe,text,menu,976334,Black,Grey
fast food,indoor,table,food,market,plate,ceiling,restaurant,text,snack,B99312,Brown,White
indoor,ceiling,floor,fast food,food,restaurant,store,furniture,counter,interior,B97C12,Brown,Brown
food,plate,table,fast food,different,snack,menu,dinner,many,meal,763C1C,Brown,Brown
food,indoor,ceiling,fast food,kitchen,market,preparing,food processing,snack,restaurant,2E479D,Brown,Brown
fast food,food,plate,table,snack,text,indoor,menu,pastry,baked goods,B58016,Brown,Brown
table,soft drink,indoor,cocktail,juice,fruit,drink,food,dish,fast food,B1981A,Black,Brown
indoor,ceiling,floor,food,person,fast food,restaurant,convenience store,clothing,retail,996232,Brown,Brown
floor,indoor,table,chair,kitchen & dining room table,room,fast food,food,cafe,coffee table,AF2A1C,Brown,Brown
indoor,table,ceiling,kitchen,wall,restaurant,hotel,counter,accommodation,countertop,B64C04,Orange,Brown
fast food,food,indoor,plate,seafood,snack,counter,meal,market,cooking,B32A18,Black,White
food,indoor,fast food,ceiling,snack,text,dessert,pastry,menu,baked goods,BA410B,White,White
indoor,floor,ceiling,wall,table,room,kitchen,living,food,countertop,9B6630,Brown,Brown
food,table,plate,fast food,candle,tableware,snack,vase,platter,dinner,AA2C21,White,Brown
indoor,text,table,chair,room,ceiling,kitchen & dining room table,desk,restaurant,hotel,744722,Brown,Brown
table,plate,food,tableware,vegetable,platter,salad,kitchen utensil,fork,dishware,B73914,Brown,White
indoor,art,picture frame,scene,gallery,design,room,shelf,exhibition,furniture,C39808,Black,White
indoor,fast food,person,restaurant,cooking,food,menu,counter,dish,pizza,C09C0B,Black,White
fast food,different,baked goods,snack,menu,plate,delicious,food,pastry,recipe,BD460A,White,White
table,furniture,kitchen & dining room table,text,restaurant,chair,coffee table,design,interior,cafe,ABBE0D,Grey,Grey
fast food,table,indoor,food,kitchen appliance,cafe,snack,person,food processing,dinner,9C602F,Brown,Brown
indoor,fast food,table,food,kitchen,person,ceiling,restaurant,preparing,furniture,9B6F30,Black,Black
plate,food,car,tableware,platter,fast food,dinner,saucer,breakfast,many,AC401F,Grey,White
table,food,seafood,fast food,plate,shellfish,indoor,shrimp,lobster,dinner,AE401D,White,White
fast food,food,snack,person,restaurant,menu,pastry,delicacy,bakery,meal,AA7E21,Brown,Brown
indoor,ceiling,floor,wall,fast food,food,kitchen,convenience store,menu,restaurant,B43F17,Brown,Brown
food,different,items,red meat,pork,seafood,animal fat,goat meat,roasting,roast beef,B01B2E,Brown,Brown
table,plate,food,window,vase,indoor,tableware,flower,tablecloth,flowerpot,A25D29,White,Brown
floor,fast food,indoor,food,text,snack,store,restaurant,menu,pastry,B18F1A,Brown,Black
indoor,person,ceiling,food,fast food,clothing,man,culinary,dinner,people,B39A18,Brown,Brown
food,fast food,text,different,plate,market,indoor,delicious,restaurant,snack,B33918,White,Brown
food,fast food,person,seafood,indoor,snack,meal,cooking,wok,delicacy,B58616,Black,Black
indoor,ceiling,person,clothing,food,art,table,text,woman,fast food,AD271E,Brown,Brown
fast food,food,indoor,snack,menu,pastry,dish,baked goods,delicacy,meal,BA4407,Black,Black
indoor,interior,design,ceiling,table,coffee table,window,house,modern,building,A1412A,White,White
person,food,fast food,indoor,roasting,churrasco food,grilling,street food,barbecue,meat carving,BF890C,Black,White
plate,table,food,meat,roast beef,beef,veal,red meat,flat iron steak,pork,B58B16,White,White
table,fast food,food,plate,snack,french fries,seafood,tableware,breakfast,full breakfast,783A10,Grey,White
indoor,floor,table,ceiling,room,chair,cabinetry,window,interior,design,986433,Brown,Brown
indoor,food,floor,fast food,restaurant,ceiling,counter,kitchen,delicious,person,986933,Brown,Black
food,indoor,table,fast food,plate,counter,kitchen,restaurant,snack,preparing,AD351E,Brown,Brown
indoor,table,text,chair,ceiling,kitchen & dining room table,coffee table,scene,restaurant,building,BE890D,Brown,Brown
fast food,food,snack,restaurant,menu,different,indoor,text,baked goods,delicious,BA4311,Black,Black
indoor,table,floor,ceiling,architecture,building,chair,design,window,kitchen & dining room table,71462C,Grey,Black
food,fast food,table,plate,indoor,counter,dinner,snack,restaurant,menu,A76524,Grey,Grey
ceiling,indoor,table,kitchen & dining room table,floor,chair,dining,wooden,coffee table,scene,B02C1B,Brown,Brown
food,fast food,table,plate,indoor,different,snack,delicious,baked goods,dessert,BC880F,White,White
table,food,baked goods,fast food,dessert,delicious,snack,cake,text,recipe,485E5D,White,White
fast food,food,different,plate,seafood,breakfast,dinner,meal,snack,delicious,B23719,White,Grey
food,fast food,snack,plate,different,dessert,meal,cuisine,menu,pastry,B28819,Brown,Brown
fast food,indoor,person,food,dinner,cooking,restaurant,pizza,culinary,snack,B02E1B,Black,Black
fast food,food,dish,seafood,sushi,different,delicacy,dinner,vegetable,cuisine,AA3A21,Black,White
food,fast food,table,indoor,snack,pastry,ceiling,text,counter,restaurant,AD801E,Yellow,Brown
indoor,floor,table,kitchen & dining room table,coffee table,chair,room,living,desk,restaurant,99A625,Black,Black
table,indoor,restaurant,floor,ceiling,kitchen & dining room table,bar,coffee table,chair,room,12406C,Black,Brown
floor,table,indoor,room,kitchen & dining room table,ceiling,chair,cafe,coffee table,desk,A49527,Black,Brown
indoor,floor,table,chair,ceiling,kitchen & dining room table,coffee table,room,desk,building,986B33,Grey,White
floor,indoor,table,room,window,ceiling,kitchen & dining room table,chair,desk,coffee table,986233,Brown,Brown
table,chair,window,coffee table,interior,kitchen & dining room table,house,houseplant,vase,building,6C4837,White,White
table,chair,floor,indoor,coffee table,kitchen & dining room table,house,home,vase,window,90623B,Grey,Grey
furniture,table,chair,desk,indoor,laptop,window,coffee table,computer,kitchen & dining room table,986133,Brown,White
table,indoor,window,houseplant,chair,ceiling,furniture,design,vase,interior,436122,Grey,Grey
table,chair,indoor,houseplant,coffee table,vase,kitchen & dining room table,flowerpot,interior,shelf,AD321E,Brown,White
indoor,floor,ceiling,room,table,restaurant,kitchen & dining room table,chair,cafe,wooden,AE881D,Black,White
table,furniture,indoor,text,shelf,window,floor,cabinetry,restaurant,library,976334,Brown,Grey
table,furniture,indoor,person,food,restaurant,bottle,clothing,desk,text,7D654E,Grey,Black
furniture,table,indoor,chair,bottle,kitchen & dining room table,ceiling,cafe,text,coffee table,995D32,Black,Brown
table,chair,floor,indoor,text,desk,kitchen & dining room table,coffee table,restaurant,ceiling,B63915,Brown,Brown
indoor,person,table,ceiling,clothing,furniture,people,man,chair,tableware,975E34,Brown,White
table,floor,indoor,building,chair,window,coffee table,kitchen & dining room table,interior,houseplant,78430E,Brown,Black
indoor,chair,floor,table,houseplant,ceiling,room,coffee table,vase,flowerpot,6C4122,Brown,White
ceiling,indoor,floor,restaurant,menu,fast food,text,store,food,shop,987433,Black,Black
indoor,table,wall,furniture,shelf,bottle,person,sink,text,kitchen,8A7241,Grey,White
indoor,floor,window,chair,living,table,room,house,building,porch,868E3D,White,White
indoor,bathroom,window,sink,chair,bathtub,coffee table,table,mirror,green,837448,Black,Black
indoor,table,house,cabinetry,design,countertop,shelf,ceiling,interior,coffee table,9B6630,Grey,Grey
bottle,restaurant,indoor,furniture,menu,food,cafe,drink,drinking establishment,text,9D602E,Black,Grey
indoor,ceiling,furniture,kitchen,table,chair,floor,kitchen & dining room table,restaurant,counter,8E723D,Black,Grey
living,indoor,room,table,text,desk,design,restaurant,chair,interior,8F753C,Black,Grey
furniture,ceiling,indoor,table,chair,person,floor,desk,kitchen & dining room table,coffee table,9C6B2F,Black,White
indoor,kitchen,person,furniture,preparing,ceiling,desk,clothing,counter,working,9D522E,White,White
floor,indoor,table,window,room,chair,living,coffee table,kitchen & dining room table,person,66452A,White,White
floor,table,chair,indoor,kitchen & dining room table,cafe,room,restaurant,ceiling,living,9F682C,Black,White
indoor,furniture,menu,text,bottle,cafe,food,fast food,countertop,kitchen & dining room table,A46E27,Brown,Brown
indoor,ceiling,furniture,window,person,building,bar,clothing,man,chair,A1822A,Black,Brown
indoor,table,chair,floor,kitchen & dining room table,interior,coffee table,room,desk,living,856D46,White,White
table,indoor,coffee table,couch,floor,chair,living,house,room,vase,B04619,White,White
indoor,table,restaurant,floor,kitchen & dining room table,ceiling,room,chair,cafe,desk,9F662C,Brown,White
wall,vase,indoor,houseplant,flower,table,flowerpot,interior,design,mirror,956336,White,White
houseplant,vase,floor,table,living,flowerpot,chair,indoor,house,window,614B27,White,White
indoor,couch,chair,coffee table,design,table,studio couch,interior,modern,sofa bed,AE5D1D,Grey,Black
indoor,furniture,floor,ceiling,table,kitchen & dining room table,restaurant,chair,bottle,text,643A0F,Black,Black
floor,furniture,table,chair,kitchen & dining room table,indoor,coffee table,design,interior,desk,447287,Grey,White
indoor,table,floor,desk,chair,person,room,ceiling,clothing,kitchen & dining room table,957A36,Grey,White
table,chair,coffee table,interior,design,kitchen & dining room table,modern,window,accommodation,hotel,66462A,Grey,Grey
furniture,table,indoor,kitchen & dining room table,chair,cafe,bar,text,coffee table,menu,996D32,Brown,Brown
table,furniture,restaurant,kitchen & dining room table,chair,coffee table,bar,cafe,design,stool,4C5D2C,Black,Black
indoor,menu,text,bottle,ceiling,table,cafe,furniture,food,shop,9C6930,Brown,Brown
indoor,table,floor,furniture,computer,ceiling,laptop,person,chair,room,986133,Black,Black
table,chair,floor,coffee table,kitchen & dining room table,indoor,vase,design,interior,modern,476328,White,Grey
indoor,floor,wall,table,kitchen,chair,interior,desk,cabinetry,design,9E572D,White,White
indoor,table,floor,chair,ceiling,shelf,text,interior,room,kitchen & dining room table,9D612E,Brown,Brown
table,floor,chair,indoor,window,coffee table,house,desk,vase,kitchen & dining room table,69462F,White,White
indoor,table,floor,ceiling,kitchen & dining room table,desk,chair,coffee table,room,restaurant,31679A,Black,Grey
table,indoor,flower,chair,vase,kitchen & dining room table,houseplant,ceiling,coffee table,flowerpot,956B36,Black,White
furniture,table,outdoor,houseplant,coffee table,building,house,chair,kitchen & dining room table,flowerpot,7D634E,Grey,Grey
chair,table,kitchen & dining room table,floor,dining,coffee table,indoor,ceiling,bar,room,916C3A,Black,Black
indoor,wall,table,chair,floor,kitchen & dining room table,living,room,coffee table,interior,9A6631,Brown,Brown
indoor,table,ceiling,chair,wall,kitchen & dining room table,floor,room,vase,coffee table,B54916,Brown,Brown
vase,chair,table,couch,coffee table,houseplant,interior,indoor,house,flowerpot,684123,Brown,White
person,table,indoor,furniture,people,group,chair,desk,computer,cafe,9E6D2D,Black,Black
table,furniture,indoor,chair,vase,ceiling,kitchen & dining room table,coffee table,restaurant,house,946A37,Grey,Black
indoor,table,floor,chair,design,text,kitchen & dining room table,vase,coffee table,room,654628,White,White
floor,indoor,table,chair,room,kitchen & dining room table,ceiling,design,interior,coffee table,966435,Brown,White
furniture,table,chair,coffee table,kitchen & dining room table,indoor,restaurant,vase,desk,cabinetry,896542,White,Grey
indoor,floor,room,table,living,chair,vase,coffee table,furniture,kitchen & dining room table,674638,White,White
indoor,table,window,floor,kitchen & dining room table,room,vase,house,coffee table,houseplant,61442A,Grey,Grey
floor,indoor,chair,table,window,room,living,desk,house,furniture,6D3734,Grey,White
table,indoor,chair,floor,window,person,coffee table,clothing,desk,woman,9A6331,White,White
indoor,floor,ceiling,furniture,table,chair,menu,kitchen & dining room table,bar,fast food,996332,Black,Black
indoor,ceiling,design,interior,floor,wall,table,home,sink,cabinetry,997432,Grey,Grey
indoor,table,furniture,floor,kitchen & dining room table,bar,chair,ceiling,cafe,dining,B87413,Black,Brown
indoor,table,vase,houseplant,floor,chair,coffee table,house,flowerpot,couch,956836,White,White
table,indoor,floor,window,room,chair,living,kitchen & dining room table,coffee table,house,90593B,Black,Black
floor,furniture,indoor,table,chair,kitchen & dining room table,kitchen,cafe,ceiling,coffee table,946937,Grey,Grey
wall,furniture,indoor,coffee table,design,floor,chair,kitchen & dining room table,interior,kitchen,714119,White,White
floor,indoor,table,design,chair,whiteboard,desk,kitchen & dining room table,interior,coffee table,887143,White,White
indoor,furniture,table,floor,chair,kitchen & dining room table,window,ceiling,room,person,6D4130,Brown,Grey
furniture,chair,table,indoor,interior,stool,coffee table,kitchen & dining room table,desk,whiteboard,5F483F,Grey,Grey
indoor,floor,table,ceiling,design,wall,kitchen,desk,cabinetry,restaurant,946537,Grey,Grey
grass,outdoor,chair,table,furniture,lawn,kitchen & dining room table,coffee table,building,shade,4A6427,Green,White
furniture,indoor,table,floor,text,kitchen & dining room table,bookcase,ceiling,book,room,654127,Brown,White
building,footwear,clothing,person,outdoor,road,skating,jeans,man,trousers,B1981A,Grey,Black
wall,indoor,table,restaurant,fast food,furniture,clothing,person,menu,food,684025,Black,Brown
furniture,table,indoor,floor,ceiling,restaurant,chair,kitchen & dining room table,coffee table,building,1C376D,Brown,Black
indoor,wall,floor,sink,ceiling,countertop,interior,cabinetry,design,table,7F664C,White,White
table,floor,chair,indoor,kitchen & dining room table,ceiling,window,coffee table,restaurant,room,9D662E,Black,White
table,furniture,floor,kitchen & dining room table,coffee table,desk,design,chair,interior,cafe,8A6C41,Grey,White
curtain,indoor,chair,floor,table,coffee table,interior,room,design,vase,595046,White,Grey
table,vase,floor,coffee table,kitchen & dining room table,house,room,indoor,chair,curtain,A97922,Black,Black
indoor,cabinetry,countertop,kitchen,table,sink,text,shelf,kitchen appliance,house,AA5D21,White,Brown
furniture,table,floor,kitchen & dining room table,coffee table,indoor,chair,countertop,window,vase,63493C,Grey,Grey
floor,table,indoor,chair,kitchen & dining room table,wall,coffee table,text,ceiling,room,9B6C30,Black,Grey
furniture,table,chair,indoor,floor,kitchen & dining room table,coffee table,house,desk,person,495E13,White,White
vase,table,furniture,house,tableware,mirror,coffee table,design,houseplant,interior,A46827,White,White
indoor,floor,wall,person,clothing,ceiling,table,room,fast food,text,AC751F,Black,Grey
table,chair,kitchen & dining room table,coffee table,indoor,house,vase,cabinetry,bottle,interior,205F74,Black,Grey
indoor,kitchen appliance,countertop,home appliance,sink,bottle,cabinetry,restaurant,cafe,coffee,836A48,Grey,Black
floor,indoor,chair,kitchen & dining room table,table,room,coffee table,ceiling,cafe,kitchen,966635,Grey,Grey
floor,table,window,kitchen & dining room table,indoor,coffee table,vase,room,chair,interior,976434,White,White
chair,floor,table,indoor,room,kitchen & dining room table,house,coffee table,living,interior,763A2C,Black,Green
floor,table,kitchen & dining room table,chair,window,vase,coffee table,indoor,room,dining,824830,White,White
furniture,table,indoor,kitchen & dining room table,floor,coffee table,chair,house,desk,room,9E6C2D,Brown,Brown
wall,chair,floor,indoor,table,interior,desk,coffee table,design,kitchen & dining room table,C0840B,White,White
table,floor,furniture,indoor,desk,chair,person,clothing,office building,whiteboard,A66A25,White,White
indoor,floor,table,chair,kitchen & dining room table,ceiling,coffee table,room,cafe,dining,9B6830,Black,Brown
furniture,table,text,indoor,chair,kitchen & dining room table,library,bar,shelf,scene,9A6631,Brown,Brown
indoor,furniture,table,chair,floor,person,clothing,ceiling,desk,kitchen & dining room table,6F4328,Grey,White
indoor,sofa,living,couch,room,floor,chair,shelf,table,book,979C2F,Black,Black
indoor,floor,table,ceiling,kitchen & dining room table,chair,hotel,room,coffee table,interior,976734,Brown,Brown
furniture,text,table,indoor,chair,shelf,coffee,vase,book,bookcase,A26D29,Brown,Brown
table,indoor,floor,shelf,chair,coffee table,desk,kitchen & dining room table,cabinetry,text,A56126,Brown,Brown
indoor,table,floor,house,coffee table,chair,kitchen & dining room table,ceiling,vase,room,A0602B,Grey,Grey
floor,indoor,table,kitchen & dining room table,coffee table,chair,restaurant,cafe,interior,window,9C5F30,Grey,Grey
table,indoor,wall,coffee table,vase,house,kitchen & dining room table,floor,window,chair,9B5330,Pink,White
indoor,table,food,floor,text,menu,furniture,person,cafe,ceiling,927639,Black,Grey
indoor,floor,table,wall,room,kitchen & dining room table,coffee table,chair,interior,desk,926139,Black,Grey
table,vase,chair,coffee table,houseplant,kitchen & dining room table,interior,house,design,flowerpot,9C6E2F,White,White
furniture,table,chair,indoor,floor,house,kitchen & dining room table,coffee table,ceiling,room,A0762B,Black,White
furniture,countertop,restaurant,table,cabinetry,indoor,kitchen appliance,home appliance,text,kitchen,986B33,Black,White
furniture,table,chair,indoor,kitchen & dining room table,floor,menu,text,ceiling,coffee table,8F633C,Black,Black
table,floor,indoor,chair,kitchen & dining room table,coffee table,living,text,stool,desk,9F2C2D,White,Grey
person,table,houseplant,furniture,clothing,man,people,chair,woman,group,486435,White,White
vase,tableware,table,indoor,furniture,houseplant,candle,food,flowerpot,coffee table,9B6630,White,White
indoor,ceiling,table,text,restaurant,chair,floor,kitchen & dining room table,cafe,desk,B64B0F,Grey,Brown
indoor,text,fast food,wall,floor,menu,food,store,ceiling,shelf,A1702A,Grey,White
clothing,person,jeans,floor,indoor,footwear,man,trousers,text,standing,435E88,Black,White
text,indoor,bottle,person,soft drink,computer,clothing,man,laptop,drink,2ABE0D,Black,Brown
fast food,indoor,ceiling,text,food,menu,restaurant,person,store,clothing,BD1A0E,Black,Red
indoor,ceiling,wall,person,chair,furniture,table,clothing,text,fast food,B516A2,Brown,Black
furniture,table,indoor,kitchen & dining room table,floor,coffee table,room,chair,cafe,dining,9F5A2C,Brown,Brown
table,furniture,chair,text,person,fast food,wooden,menu,kitchen & dining room table,clothing,2C4465,White,Grey
text,furniture,design,indoor,floor,table,interior,cabinetry,sink,coffee table,B89313,Grey,Yellow
indoor,ceiling,table,furniture,person,text,fast food,chair,clothing,yellow,B99C12,Black,Yellow
indoor,ceiling,text,restaurant,menu,fast food,cafe,table,person,furniture,BB3910,White,White
person,text,clothing,indoor,fast food,people,ceiling,restaurant,woman,group,B9B012,Brown,Brown
furniture,indoor,ceiling,table,floor,chair,fast food,kitchen & dining room table,menu,person,80684B,Grey,Grey
text,floor,indoor,menu,table,furniture,chair,person,restaurant,cafe,947437,Grey,Grey
indoor,floor,table,room,design,ceiling,interior,cabinetry,desk,countertop,9C622F,Brown,Brown
text,floor,indoor,store,food,convenience store,shop,menu,fast food,shelf,C1990A,Brown,Brown
indoor,person,wall,ceiling,clothing,floor,table,woman,scene,room,C48B07,Brown,Brown
chair,indoor,floor,table,kitchen & dining room table,coffee table,room,desk,dining,stool,C60D05,Brown,Brown
furniture,chair,indoor,kitchen & dining room table,floor,restaurant,coffee table,interior,dining,cafe,C08A0B,Brown,Brown
fast food,text,menu,table,chair,furniture,person,indoor,kitchen & dining room table,clothing,B32818,Black,White
menu,indoor,fast food,ceiling,text,restaurant,furniture,chair,interior,table,9A6331,Brown,Grey
